ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min)
0xbd03 ,COIMBRES12DEL02 ,23,4.9,11.000762,76.981876,11.130762,77.111876,18-03-2022,0:00:00,0:15:00,conditions Windy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,(min) 18
0x9a29 ,RANCHIRES04DEL01 ,33,4.7,23.359033,85.325347,23.469033,85.435347,8/3/2022,21:10:00,21:20:00,conditions Fog,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 49
0xd0e5 ,KOLRES17DEL03 ,23,NaN ,22.569358,88.433452,22.599358,88.463452,17-02-2022,23:25:00,23:35:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 15
0xa480 ,BANGRES19DEL02 ,27,4.6,12.914264,77.6784,12.994264,77.7584,31-03-2022,23:30:00,23:35:00,conditions Sunny,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 21
0xb46c ,MUMRES17DEL01 ,34,4.7,19.121999,72.908493,19.161999,72.948493,1/3/2022,14:20:00,14:35:00,conditions Sunny,High ,2,Snack ,scooter ,0,No ,Metropolitian ,(min) 23
0x7150 ,SURRES14DEL01 ,26,5,21.157729,72.768726,21.167729,72.778726,3/4/2022,10:15:00,10:25:00,conditions Fog,Low ,2,Meal ,scooter ,1,No ,Urban ,(min) 11
0x1e58 ,VADRES14DEL03 ,31,4.6,22.311603,73.165012,22.371603,73.225012,24-03-2022,21:20:00,21:35:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x4460 ,PUNERES09DEL02 ,32,4.9,18.536562,73.896485,18.556562,73.916485,7/3/2022,8:50:00,8:55:00,conditions Fog,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 18
0x977d ,INDORES19DEL02 ,27,4.7,22.745536,75.893106,22.765536,75.913106,9/3/2022,9:00:00,9:05:00,conditions Cloudy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 14
0x1602 ,BANGRES010DEL03 ,21,4.9,12.933298,77.614293,13.023298,77.704293,12/3/2022,17:45:00,18:00:00,conditions Windy,Medium ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,(min) 36
0x894e ,BANGRES12DEL02 ,28,4.8,12.939496,77.625999,12.989496,77.675999,24-03-2022,23:10:00,23:15:00,conditions Fog,Low ,1,Drinks ,motorcycle ,NaN ,No ,Metropolitian ,(min) 18
0x5a01 ,VADRES04DEL01 ,24,4.9,0,0,0.04,0.04,30-03-2022,16:35:00,16:50:00,conditions Fog,Medium ,1,Meal ,scooter ,1,No ,Urban ,(min) 17
0x655 ,HYDRES14DEL01 ,33,4.4,17.426228,78.407495,17.436228,78.417495,5/3/2022,8:30:00,8:40:00,conditions Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x20f6 ,BANGRES11DEL03 ,20,4.6,12.934365,77.616155,13.024365,77.706155,18-03-2022,20:35:00,20:50:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,0,Yes ,Metropolitian ,(min) 44
0x3db1 ,COIMBRES13DEL03 ,31,4.3,11.003669,76.976494,11.063669,77.036494,13-03-2022,23:25:00,23:40:00,conditions Windy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 20
0x1ec7 ,PUNERES05DEL03 ,NaN ,NaN ,18.543626,73.905101,18.573626,73.935101,9/3/2022,NaN ,23:40:00,conditions Stormy,Low ,2,Snack ,scooter ,0,No ,NaN ,(min) 19
0x8ed2 ,VADRES20DEL01 ,36,5,22.311358,73.164798,22.381358,73.234798,31-03-2022,19:55:00,20:05:00,conditions Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 35
0x64cc ,CHENRES19DEL01 ,31,4.2,12.986047,80.218114,13.096047,80.328114,23-03-2022,21:20:00,21:30:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 50
0x2ed0 ,HYDRES02DEL03 ,39,4.1,17.41233,78.449654,17.47233,78.509654,24-03-2022,21:45:00,21:50:00,conditions Stormy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 34
0x4008 ,SURRES010DEL02 ,29,4.6,21.17106,72.789292,21.25106,72.869292,12/3/2022,19:40:00,19:55:00,conditions Sunny,Jam ,2,Meal ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 17
0x7553 ,SURRES03DEL01 ,29,4.6,21.186884,72.793616,21.226884,72.833616,3/3/2022,14:50:00,15:00:00,conditions Sandstorms,High ,1,Snack ,scooter ,0,No ,Urban ,(min) 23
0x35d8 ,COIMBRES17DEL03 ,37,4.9,11.026117,76.944652,11.056117,76.974652,9/3/2022,18:10:00,18:20:00,conditions Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 27
0x9832 ,VADRES08DEL01 ,33,4.7,0,0,0.04,0.04,17-03-2022,12:20:00,12:30:00,conditions Cloudy,High ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 26
0x4c88 ,MUMRES08DEL01 ,31,3.9,19.065838,72.832658,19.135838,72.902658,18-03-2022,23:40:00,23:50:00,conditions Cloudy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 35
0x9693 ,VADRES18DEL01 ,37,4.6,0,0,0.04,0.04,19-03-2022,12:50:00,12:55:00,conditions Windy,High ,0,Drinks ,motorcycle ,1,No ,Urban ,(min) 41
0x81a5 ,BANGRES04DEL03 ,26,4.4,12.98041,77.640489,13.04041,77.700489,7/3/2022,23:20:00,23:30:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,NaN ,(min) 23
0xae56 ,COIMBRES02DEL01 ,24,4.6,11.022477,76.995667,11.132477,77.105667,4/3/2022,17:50:00,18:00:00,conditions Stormy,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 30
0x8d18 ,RANCHIRES12DEL02 ,23,4.8,0,0,0.02,0.02,3/4/2022,10:25:00,10:35:00,conditions Windy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 19
0x9cba ,VADRES18DEL01 ,36,4.9,0,0,0.01,0.01,11/3/2022,9:10:00,9:25:00,conditions Windy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 27
0x9b79 ,MYSRES13DEL01 ,39,4.8,12.310972,76.659264,12.350972,76.699264,1/4/2022,12:30:00,12:45:00,conditions Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x596a ,COIMBRES03DEL02 ,20,4.7,11.025083,77.015393,11.105083,77.095393,20-03-2022,17:10:00,17:20:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 24
0x78aa ,MYSRES16DEL02 ,20,5,12.316967,76.603067,12.446967,76.733067,31-03-2022,19:15:00,19:30:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Urban ,(min) 36
0xd7ec ,KOLRES04DEL03 ,29,4.3,22.538731,88.364878,22.598731,88.424878,13-02-2022,23:50:00,23:55:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x55b1 ,COIMBRES11DEL01 ,36,4.8,11.001753,76.986241,11.111753,77.096241,29-03-2022,18:45:00,18:50:00,conditions Fog,Medium ,2,Drinks ,motorcycle ,1,No ,Urban ,(min) 31
0x87e4 ,VADRES13DEL03 ,36,4,22.310237,73.158921,22.400237,73.248921,16-03-2022,20:40:00,20:45:00,conditions Sunny,Jam ,0,Meal ,motorcycle ,3,No ,Metropolitian ,(min) 44
0x82c3 ,RANCHIRES04DEL02 ,22,4.8,23.359033,85.325347,23.439033,85.405347,14-03-2022,22:10:00,22:25:00,conditions Windy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,(min) 15
0x5397 ,PUNERES18DEL01 ,38,4.4,18.593481,73.785901,18.663481,73.855901,31-03-2022,17:20:00,17:25:00,conditions Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33
0x876b ,SURRES01DEL02 ,39,4.9,21.186438,72.794115,21.236438,72.844115,17-03-2022,19:55:00,20:10:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 30
0x3a5a ,INDORES08DEL02 ,24,4.9,22.725748,75.898497,22.775748,75.948497,28-03-2022,18:15:00,18:25:00,conditions Stormy,Medium ,1,Snack ,scooter ,1,No ,Metropolitian ,(min) 22
0x51e4 ,VADRES18DEL01 ,30,4.1,0,0,0.07,0.07,4/4/2022,23:50:00,0:00:00,conditions Fog,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 43
0x5631 ,HYDRES18DEL03 ,35,4.8,17.450851,78.379347,17.540851,78.469347,4/3/2022,17:25:00,17:35:00,conditions Fog,Medium ,0,Meal ,motorcycle ,3,No ,Metropolitian ,(min) 48
0x1dac ,CHENRES07DEL03 ,33,4.5,13.081878,80.248519,13.171878,80.338519,4/3/2022,23:45:00,0:00:00,conditions Stormy,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,(min) 19
0xde01 ,KOCRES010DEL01 ,39,4.7,10.035573,76.336958,10.105573,76.406958,14-02-2022,18:30:00,18:35:00,conditions Windy,Medium ,1,Snack ,motorcycle ,1,No ,Urban ,(min) 21
0x8771 ,VADRES11DEL02 ,31,4.3,22.308096,73.167753,22.388096,73.247753,25-03-2022,21:35:00,21:45:00,conditions Windy,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 44
0x3645 ,CHENRES20DEL01 ,37,4.5,12.975996,80.221898,12.985996,80.231898,17-03-2022,8:40:00,8:55:00,conditions Windy,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 26
0x1ff1 ,MYSRES04DEL03 ,37,4.7,12.3085,76.665808,12.3385,76.695808,1/4/2022,22:35:00,22:40:00,conditions Windy,Low ,1,Buffet ,scooter ,1,No ,Metropolitian ,(min) 26
0x4a3c ,MUMRES13DEL01 ,33,5,19.178321,72.834715,19.188321,72.844715,19-03-2022,11:45:00,11:50:00,conditions Windy,High ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x6e0d ,RANCHIRES03DEL03 ,24,4.6,0,0,0.06,0.06,7/3/2022,23:25:00,23:40:00,conditions Stormy,Low ,2,Meal ,scooter ,1,No ,Urban ,(min) 19
0x6cc6 ,JAPRES08DEL02 ,33,4.5,26.910262,75.783013,26.990262,75.863013,2/3/2022,19:10:00,19:15:00,conditions Sunny,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 18
0xc141 ,ALHRES12DEL01 ,39,4.7,25.443994,81.860187,25.513994,81.930187,16-02-2022,18:45:00,19:00:00,conditions Fog,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 38
0x690f ,RANCHIRES11DEL03 ,37,4.6,23.359194,85.325447,23.449194,85.415447,29-03-2022,18:15:00,18:25:00,conditions Cloudy,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 32
0xb4ba ,HYDRES19DEL02 ,25,4.9,17.458998,78.500366,17.508998,78.550366,7/3/2022,22:30:00,22:35:00,conditions Sandstorms,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 17
0x63a9 ,PUNERES17DEL03 ,28,4.8,18.530963,73.828972,18.590963,73.888972,3/3/2022,19:00:00,19:05:00,conditions Fog,Medium ,1,Buffet ,scooter ,1,No ,Urban ,(min) 11
0x88dd ,MYSRES010DEL01 ,38,4.7,12.321214,76.621094,12.361214,76.661094,30-03-2022,13:10:00,13:20:00,conditions Windy,High ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 31
0x1b58 ,JAPRES03DEL01 ,NaN ,NaN ,26.913483,75.803139,26.983483,75.873139,12/3/2022,NaN ,17:50:00,conditions Sandstorms,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 43
0x87a8 ,MYSRES04DEL03 ,31,4.6,12.3085,76.665808,12.3685,76.725808,19-03-2022,17:55:00,18:05:00,conditions Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 25
0x3f8d ,MUMRES06DEL03 ,25,4.8,19.055831,72.833984,19.115831,72.893984,15-03-2022,19:50:00,20:05:00,conditions Cloudy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 22
0x290c ,MYSRES18DEL01 ,35,4.9,12.337928,76.617889,12.407928,76.687889,2/3/2022,21:15:00,21:20:00,conditions Fog,Jam ,0,Drinks ,motorcycle ,3,No ,Metropolitian ,(min) 43
0x7ece ,RANCHIRES18DEL01 ,39,4.7,23.351489,85.324253,23.421489,85.394253,31-03-2022,19:35:00,19:45:00,conditions Fog,Jam ,0,Buffet ,motorcycle ,1,Yes ,Metropolitian ,(min) 42
0x1365 ,INDORES06DEL02 ,38,3.9,22.728163,75.884212,22.808163,75.964212,6/3/2022,19:10:00,19:20:00,conditions Stormy,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 42
0x33a4 ,CHENRES15DEL03 ,35,4.7,13.026286,80.275235,13.056286,80.305235,21-03-2022,21:20:00,21:30:00,conditions Fog,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 34
0x8f3c ,JAPRES07DEL02 ,29,4.7,26.766536,75.837333,26.786536,75.857333,1/3/2022,9:50:00,10:05:00,conditions Sandstorms,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 17
0x2fe1 ,SURRES18DEL03 ,27,4.6,21.149834,72.778666,21.179834,72.808666,24-03-2022,20:35:00,20:40:00,conditions Stormy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 25
0x4b5b ,MYSRES04DEL03 ,38,4.3,12.3085,76.665808,12.3985,76.755808,4/4/2022,21:15:00,21:25:00,conditions Sandstorms,Jam ,0,Meal ,motorcycle ,1,Yes ,Semi-Urban ,(min) 54
0x7405 ,SURRES19DEL01 ,36,4.9,21.149669,72.772629,21.219669,72.842629,2/3/2022,23:00:00,23:15:00,conditions Windy,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 21
0x6245 ,HYDRES04DEL01 ,26,4,17.411028,78.329645,17.451028,78.369645,1/4/2022,15:00:00,15:10:00,conditions Cloudy,High ,1,Buffet ,motorcycle ,NaN ,No ,Metropolitian ,(min) 34
0xd02b ,KNPRES16DEL03 ,26,4.1,26.482581,80.315628,26.572581,80.405628,12/2/2022,19:45:00,19:50:00,conditions Fog,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x1f0e ,MYSRES12DEL03 ,36,4.9,12.284747,76.625861,12.344747,76.685861,5/4/2022,17:45:00,17:55:00,conditions Sunny,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 17
0x7085 ,JAPRES09DEL01 ,21,4.7,26.911378,75.789034,26.921378,75.799034,3/3/2022,9:00:00,9:10:00,conditions Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x57fa ,CHENRES04DEL02 ,35,4.7,13.02978,80.208812,13.10978,80.288812,6/4/2022,20:00:00,20:05:00,conditions Sunny,Jam ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,(min) 27
0x57fc ,MYSRES09DEL01 ,20,4.5,12.323194,76.630583,12.363194,76.670583,17-03-2022,12:50:00,12:55:00,conditions Fog,High ,2,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 26
0x7a1f ,PUNERES19DEL03 ,23,4.6,18.563934,73.915367,18.653934,74.005367,31-03-2022,21:40:00,21:55:00,conditions Fog,Jam ,0,Snack ,motorcycle ,2,Yes ,Metropolitian ,(min) 46
0xceac ,KOLRES18DEL03 ,37,5,22.569367,88.433187,22.629367,88.493187,17-02-2022,19:55:00,20:05:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,(min) 29
0xa0a5 ,BANGRES14DEL03 ,26,4.8,12.949934,77.699386,13.009934,77.759386,9/3/2022,19:35:00,19:40:00,conditions Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 23
0x892d ,SURRES09DEL02 ,29,5,21.175975,72.795503,21.255975,72.875503,27-03-2022,22:35:00,22:50:00,conditions Sandstorms,Low ,1,Snack ,scooter ,NaN ,No ,Urban ,(min) 11
0x6118 ,INDORES09DEL01 ,26,4.9,22.725835,75.887648,22.835835,75.997648,25-03-2022,17:10:00,17:25:00,conditions Stormy,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x46fd ,PUNERES09DEL03 ,29,4.8,18.536562,73.896485,18.596562,73.956485,11/3/2022,19:35:00,19:40:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 25
0x5134 ,RANCHIRES01DEL02 ,29,4.7,23.416792,85.316842,23.436792,85.336842,3/3/2022,10:30:00,10:45:00,conditions Sandstorms,Low ,2,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 11
0xd418 ,LUDHRES010DEL03 ,21,4.9,30.89286,75.822199,30.92286,75.852199,15-02-2022,18:10:00,18:20:00,conditions Windy,Medium ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 26
0x256c ,MYSRES13DEL02 ,22,4.3,12.310972,76.659264,12.330972,76.679264,7/3/2022,10:10:00,10:25:00,conditions Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 23
0x6055 ,JAPRES18DEL02 ,31,4,26.913987,75.752891,26.993987,75.832891,18-03-2022,17:50:00,18:05:00,conditions Fog,Medium ,1,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 39
0x7bfb ,COIMBRES11DEL02 ,20,4.5,11.001753,76.986241,11.021753,77.006241,3/4/2022,8:50:00,9:00:00,conditions Fog,Low ,1,Snack ,motorcycle ,0,No ,NaN ,(min) 11
0x7220 ,VADRES13DEL02 ,30,3.9,22.310237,73.158921,22.390237,73.238921,6/4/2022,19:55:00,20:10:00,conditions Stormy,Jam ,2,Drinks ,electric_scooter ,NaN ,No ,Metropolitian ,(min) 32
0x1568 ,BANGRES01DEL01 ,36,4.8,12.933284,77.615428,13.003284,77.685428,6/3/2022,17:55:00,18:10:00,conditions Fog,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 43
0x41ea ,MYSRES08DEL01 ,24,4.7,12.297954,76.665169,12.337954,76.705169,19-03-2022,15:30:00,15:40:00,conditions Fog,Medium ,1,Buffet ,scooter ,NaN ,No ,Metropolitian ,(min) 13
0x1c60 ,MYSRES15DEL01 ,32,4.7,12.352058,76.60665,12.362058,76.61665,21-03-2022,9:40:00,9:50:00,conditions Windy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,(min) 25
0x7944 ,CHENRES02DEL03 ,25,5,13.086438,80.220672,13.146439,80.280672,19-03-2022,18:20:00,18:25:00,conditions Windy,Medium ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 27
0x77ee ,HYDRES12DEL01 ,27,4.5,17.429585,78.392621,17.469585,78.432621,28-03-2022,15:35:00,15:50:00,conditions Windy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 29
0x2192 ,BANGRES07DEL01 ,32,4.1,12.978453,77.643685,13.048453,77.713685,29-03-2022,18:15:00,18:30:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 33
0x48c7 ,CHENRES09DEL01 ,23,4.7,13.044694,80.26147,13.084694,80.30147,17-03-2022,16:55:00,17:00:00,conditions Fog,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,(min) 19
0x78bf ,BANGRES04DEL02 ,39,4.4,12.98041,77.640489,13.11041,77.770489,29-03-2022,18:10:00,18:15:00,conditions Sunny,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 33
0x7a5a ,VADRES04DEL03 ,20,4.8,0,0,0.06,0.06,21-03-2022,19:15:00,19:20:00,conditions Fog,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 28
0x4321 ,JAPRES13DEL02 ,20,4.8,26.846156,75.8023,26.926156,75.8823,4/3/2022,18:25:00,18:35:00,conditions Windy,Medium ,2,Drinks ,electric_scooter ,0,No ,NaN ,(min) 15
0xe00d ,ALHRES07DEL03 ,29,4.6,25.449659,81.839744,25.479659,81.869744,15-02-2022,20:30:00,20:45:00,conditions Stormy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,(min) 29
0x1e86 ,JAPRES06DEL03 ,26,4.9,26.911927,75.797282,27.051927,75.937282,29-03-2022,22:55:00,23:00:00,conditions Stormy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 18
0xcff0 ,KOCRES03DEL01 ,25,5,10.020683,76.310631,10.030683,76.320631,13-02-2022,10:55:00,11:00:00,conditions Stormy,Low ,1,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 14
0x1e2d ,BANGRES13DEL01 ,34,4.7,12.935662,77.61413,12.975662,77.65413,3/4/2022,16:00:00,16:15:00,conditions Windy,Medium ,1,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 30
0xd072 ,GOARES02DEL01 ,31,4.9,15.585658,73.743606,15.625658,73.783606,13-02-2022,14:50:00,15:05:00,conditions Sunny,High ,0,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 28
0x9a57 ,RANCHIRES03DEL02 ,24,4.7,0,0,0.13,0.13,16-03-2022,20:20:00,20:25:00,conditions Fog,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 39
0x427b ,HYDRES12DEL03 ,30,4.9,17.429585,78.392621,17.519585,78.482621,2/4/2022,19:00:00,19:15:00,conditions Cloudy,Medium ,2,Meal ,motorcycle ,0,No ,Metropolitian ,(min) 30
0x52e2 ,JAPRES07DEL02 ,36,4.8,26.766536,75.837333,26.896536,75.967333,20-03-2022,18:15:00,18:20:00,conditions Sandstorms,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 36
0x9395 ,JAPRES13DEL03 ,36,4.4,26.846156,75.8023,26.986156,75.9423,29-03-2022,23:35:00,23:50:00,conditions Fog,Low ,0,Snack ,motorcycle ,NaN ,No ,Metropolitian ,(min) 37
0xb5d2 ,JAPRES18DEL03 ,26,4.7,26.913987,75.752891,27.053987,75.892891,4/3/2022,19:35:00,19:40:00,conditions Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 43
0x6c4d ,VADRES05DEL01 ,30,4.6,22.310526,73.170937,22.420526,73.280937,27-03-2022,23:35:00,23:45:00,conditions Sunny,Low ,2,Buffet ,scooter ,1,No ,NaN ,(min) 29
0xd1c8 ,AURGRES02DEL03 ,20,4.8,0,0,0.03,0.03,11/2/2022,18:00:00,18:15:00,conditions Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 25
0x98ca ,BANGRES17DEL02 ,33,4.7,12.972532,77.608179,13.022532,77.658179,9/3/2022,18:10:00,18:25:00,conditions Fog,Medium ,2,Buffet ,electric_scooter ,1,No ,Urban ,(min) 15
0x1b5b ,RANCHIRES14DEL01 ,NaN ,NaN ,0,0,0.07,0.07,2/3/2022,NaN ,20:50:00,conditions Sandstorms,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,(min) 24
0x644b ,MUMRES20DEL03 ,34,4,19.103249,72.846749,19.193249,72.936749,12/3/2022,21:10:00,21:15:00,conditions Windy,Jam ,0,Snack ,motorcycle ,2,No ,Metropolitian ,(min) 39
0x7a2d ,HYDRES14DEL02 ,36,4.6,17.426228,78.407495,17.506228,78.487495,4/4/2022,23:40:00,23:50:00,conditions Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 20
0xe13f ,KNPRES02DEL02 ,33,4.6,26.471617,80.313564,26.491617,80.333564,11/2/2022,11:00:00,11:10:00,conditions Fog,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 15
0xc278 ,AURGRES19DEL01 ,22,4.8,19.866969,75.318894,19.976969,75.428894,18-02-2022,22:45:00,23:00:00,conditions Sandstorms,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x5912 ,PUNERES18DEL01 ,38,4.7,18.593481,73.785901,18.603481,73.795901,19-03-2022,11:00:00,11:15:00,conditions Sunny,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,(min) 19
0xab33 ,BANGRES08DEL02 ,27,4.9,12.906229,77.596791,12.986229,77.676791,2/3/2022,23:25:00,23:40:00,conditions Fog,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,(min) 20
0xdd96 ,KNPRES16DEL01 ,32,4.8,26.482581,80.315628,26.552581,80.385628,14-02-2022,21:00:00,21:10:00,conditions Sunny,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,(min) 25
0x7646 ,BANGRES010DEL02 ,26,4.8,12.933298,77.614293,13.013298,77.694293,27-03-2022,19:30:00,19:40:00,conditions Cloudy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,(min) 43
0x5ef5 ,INDORES03DEL02 ,29,4.5,22.751857,75.866699,22.881857,75.996699,4/3/2022,22:55:00,23:05:00,conditions Windy,Low ,0,Drinks ,motorcycle ,0,No ,Urban ,(min) 15
0x7ef7 ,COIMBRES16DEL02 ,31,4.5,11.010375,76.95295,11.090375,77.03295,6/4/2022,20:25:00,20:40:00,conditions Sunny,Jam ,0,Buffet ,motorcycle ,0,No ,Urban ,(min) 29
0x1136 ,HYDRES20DEL01 ,28,4.6,17.483216,78.552111,17.523216,78.592111,26-03-2022,12:35:00,12:50:00,conditions Stormy,High ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,(min) 14
0xd032 ,AGRRES08DEL03 ,21,4.8,27.160934,78.044095,27.220934,78.104095,11/2/2022,18:55:00,19:00:00,conditions Sunny,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,(min) 11
0x199d ,COIMBRES15DEL02 ,21,4,11.006686,76.951736,11.056686,77.001736,28-03-2022,22:45:00,22:50:00,conditions Sandstorms,Low ,0,Buffet ,motorcycle ,NaN ,No ,Metropolitian ,(min) 19
0x871c ,RANCHIRES12DEL02 ,30,4.9,0,0,0.08,0.08,18-03-2022,23:45:00,23:55:00,conditions Windy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,(min) 29
0xcf18 ,ALHRES05DEL01 ,29,4.7,25.457687,81.835585,25.497687,81.875585,11/2/2022,15:25:00,15:30:00,conditions Cloudy,Medium ,2,Buffet ,motorcycle ,1,No ,Urban ,(min) 11
0x1dad ,MUMRES01DEL01 ,20,4.8,19.12663,72.829976,19.13663,72.839976,28-03-2022,11:30:00,11:40:00,conditions Sunny,High ,1,Snack ,motorcycle ,0,No ,Metropolitian ,(min) 14
0xc918 ,AURGRES14DEL03 ,28,5,19.875016,75.322405,19.965016,75.412405,16-02-2022,22:35:00,22:45:00,conditions Windy,Low ,0,Snack ,motorcycle ,0,No ,Urban ,(min) 15
0x33c1 ,MUMRES13DEL01 ,25,4.7,19.178321,72.834715,19.248321,72.904715,16-03-2022,23:35:00,23:45:00,conditions Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,(min) 16
0x1b50 ,PUNERES16DEL01 ,NaN ,NaN ,18.536718,73.830327,18.646718,73.940327,8/3/2022,NaN ,21:25:00,conditions NaN,NaN ,3,Buffet ,motorcycle ,1,Yes ,Urban ,(min) 43
